
【10-28 17:34:10]  X:0.0 Y:0.0 Z:0.0
【10-28 17:35:23]  X:1.7667904 Y:-1.8360586 Z:0.69993633
【10-28 17:35:23]  X:5.26769 Y:3.925309 Z:0.061776817
【10-28 17:35:23]  X:4.632601 Y:4.5034065 Z:1.8106024
【10-28 17:35:23]  X:3.3029118 Y:-2.1073618 Z:1.2844349
【10-28 17:35:24]  X:-1.3270321 Y:-6.882431 Z:0.17445111
【10-28 17:35:24]  X:-4.3471518 Y:-5.729203 Z:-0.49898124
【10-28 17:35:24]  X:2.352129 Y:-1.1651263 Z:0.25606275
【10-28 17:35:24]  X:4.5516243 Y:3.73828 Z:0.79486334
【10-28 17:35:24]  X:4.8113995 Y:4.321965 Z:1.6444033
【10-28 17:35:25]  X:3.3735266 Y:-2.339782 Z:0.84569764
【10-28 17:35:25]  X:-1.4005928 Y:-7.061032 Z:0.3912673
【10-28 17:35:25]  X:-4.141837 Y:-5.4553633 Z:-0.21233809
【10-28 17:35:25]  X:1.8707657 Y:-0.9524951 Z:0.14762843
【10-28 17:35:25]  X:5.254383 Y:3.3762789 Z:1.3013923
【10-28 17:35:26]  X:4.2618504 Y:4.505147 Z:2.0266578
【10-28 17:35:26]  X:3.978096 Y:-1.4878805 Z:0.55583155
【10-28 17:35:26]  X:-0.72127247 Y:-7.2115984 Z:0.15736628
【10-28 17:35:26]  X:-4.7191896 Y:-6.110718 Z:-0.2296961
【10-28 17:35:26]  X:2.7150927 Y:-1.3524156 Z:0.31489018
【10-28 17:35:27]  X:5.389062 Y:3.4943604 Z:1.6207464
【10-28 17:35:27]  X:3.4178538 Y:4.5025063 Z:3.0412693
【10-28 17:35:27]  X:4.730877 Y:-0.97956944 Z:1.4806143
【10-28 17:35:27]  X:0.16822433 Y:-8.128791 Z:0.79253393
【10-28 17:35:27]  X:-4.673779 Y:-6.970851 Z:0.0681625
【10-28 17:35:28]  X:0.90367985 Y:-2.4734664 Z:0.42584896
【10-28 17:35:28]  X:6.268581 Y:3.0170512 Z:0.20389456
【10-28 17:35:28]  X:4.440718 Y:5.1508775 Z:2.878637
【10-28 17:35:28]  X:4.932521 Y:-0.5753856 Z:1.835324
【10-28 17:35:28]  X:-0.16736507 Y:-7.7981744 Z:0.33108997
【10-28 17:35:28]  X:-4.4739537 Y:-6.393812 Z:-0.39670843
【10-28 17:35:29]  X:0.98570824 Y:-2.3684092 Z:0.5703708
【10-28 17:35:29]  X:5.966417 Y:3.1735196 Z:0.8188007
【10-28 17:35:29]  X:5.0718265 Y:5.160445 Z:1.4491265
【10-28 17:35:29]  X:4.071766 Y:-1.2864738 Z:1.1986549
【10-28 17:35:29]  X:-0.5715599 Y:-7.341855 Z:0.84265053
【10-28 17:35:30]  X:-4.504772 Y:-6.445305 Z:0.26666057
【10-28 17:35:30]  X:1.4316988 Y:-2.3415322 Z:0.19965291
【10-28 17:35:30]  X:5.814487 Y:3.524969 Z:-0.5116168
【10-28 17:35:30]  X:5.4294143 Y:5.150004 Z:1.1053267
【10-28 17:35:30]  X:4.659053 Y:-2.1888165 Z:0.94532996
【10-28 17:35:31]  X:-1.1146736 Y:-8.324073 Z:0.827307
【10-28 17:35:31]  X:-4.462104 Y:-6.5975733 Z:0.003172338
【10-28 17:35:31]  X:1.5896816 Y:-1.8387771 Z:0.82329017
【10-28 17:35:31]  X:6.653074 Y:3.4284344 Z:0.353732
【10-28 17:35:31]  X:6.0015745 Y:5.123785 Z:0.6379926
【10-28 17:35:32]  X:3.6066628 Y:-2.5387821 Z:1.3576571
【10-28 17:35:32]  X:-0.9073229 Y:-7.704932 Z:1.2243887
【10-28 17:35:32]  X:-4.4271 Y:-6.11745 Z:-0.3360213
【10-28 17:35:32]  X:1.4396992 Y:-1.5848131 Z:0.52061903
【10-28 17:35:32]  X:6.328154 Y:3.13972 Z:0.55194145
【10-28 17:35:33]  X:5.0776134 Y:4.862582 Z:1.0923257
【10-28 17:35:33]  X:3.9477377 Y:-1.4887667 Z:1.246383
【10-28 17:35:33]  X:-0.3165779 Y:-7.771628 Z:0.74416643
【10-28 17:35:33]  X:-4.7880683 Y:-6.110408 Z:-0.2538507
【10-28 17:35:33]  X:1.188118 Y:-2.0891218 Z:0.29598823
【10-28 17:35:34]  X:5.7846513 Y:3.2069678 Z:-0.08792622
【10-28 17:35:34]  X:4.4395585 Y:4.734325 Z:0.73917395
【10-28 17:35:34]  X:3.7265472 Y:-1.07617 Z:1.0144092
【10-28 17:35:34]  X:-0.4419937 Y:-6.6036835 Z:1.2369204
【10-28 17:35:34]  X:-4.7475204 Y:-5.975898 Z:0.15540218
【10-28 17:35:35]  X:1.3139448 Y:-2.6044312 Z:-0.38886207
【10-28 17:35:35]  X:5.403707 Y:3.2042308 Z:1.1031766
【10-28 17:35:35]  X:1.8884306 Y:3.5758367 Z:1.3873496
【10-28 17:35:35]  X:2.6588473 Y:0.60621023 Z:2.6858444
【10-28 17:35:35]  X:2.0300198 Y:-0.7723522 Z:4.202676
【10-28 17:35:36]  X:0.4113245 Y:-7.58323 Z:3.798871
【10-28 17:35:36]  X:-2.9747486 Y:-7.6883626 Z:0.51977956
【10-28 17:35:36]  X:-1.8249469 Y:-2.7477105 Z:-1.4528949
【10-28 17:35:36]  X:3.9595132 Y:1.8061261 Z:0.07238829
【10-28 17:35:36]  X:6.600089 Y:5.550045 Z:1.3093178
【10-28 17:35:37]  X:4.7491865 Y:-1.0538311 Z:2.330295
【10-28 17:35:37]  X:-0.12336731 Y:-8.870612 Z:0.7661135
【10-28 17:35:37]  X:-3.9037237 Y:-7.646114 Z:-0.3145156
【10-28 17:35:37]  X:1.0109024 Y:-1.7344236 Z:0.45146176
【10-28 17:35:37]  X:6.50524 Y:3.6661496 Z:0.32180813
【10-28 17:35:38]  X:6.844827 Y:4.1850986 Z:1.8225143
【10-28 17:35:38]  X:2.7886534 Y:-5.4240866 Z:1.2788713
【10-28 17:35:38]  X:-2.4994283 Y:-7.819113 Z:-0.029844463
【10-28 17:35:38]  X:-3.4710374 Y:-6.0819287 Z:-0.23607492
【10-28 17:35:38]  X:4.249763 Y:-0.435472 Z:1.3325016
【10-28 17:35:39]  X:6.775648 Y:5.0826526 Z:0.81444865
【10-28 17:35:39]  X:6.069369 Y:2.1902966 Z:1.6886817
【10-28 17:35:39]  X:1.4764614 Y:-5.787032 Z:1.209403
【10-28 17:35:39]  X:-3.5028372 Y:-7.8653564 Z:0.50761807
【10-28 17:35:39]  X:-1.923521 Y:-5.5256453 Z:0.29987317
【10-28 17:35:40]  X:4.031806 Y:0.6983032 Z:-0.57754713
【10-28 17:35:40]  X:7.672657 Y:6.136183 Z:0.93268573
【10-28 17:35:40]  X:5.4774876 Y:0.909606 Z:2.7457626
【10-28 17:35:40]  X:0.8102064 Y:-8.252296 Z:0.30226922
【10-28 17:35:40]  X:-3.436512 Y:-7.5976515 Z:-0.49756405
【10-28 17:35:41]  X:-0.43622494 Y:-3.7267377 Z:-0.14111096
【10-28 17:35:41]  X:4.8655095 Y:2.6214414 Z:-0.22022575
【10-28 17:35:41]  X:6.32637 Y:6.0259857 Z:0.7779118
【10-28 17:35:41]  X:5.4185104 Y:-0.4304757 Z:1.7879705
【10-28 17:35:41]  X:0.45517826 Y:-8.351524 Z:0.6104443
【10-28 17:35:42]  X:-4.6883535 Y:-7.094322 Z:-0.5825921
【10-28 17:35:42]  X:0.59521484 Y:-2.8809474 Z:0.42942154
【10-28 17:35:42]  X:4.8860536 Y:2.6629062 Z:0.20963539
【10-28 17:35:42]  X:6.8751717 Y:4.526721 Z:1.9912721
【10-28 17:35:42]  X:3.9476967 Y:-1.6777067 Z:1.0362413
【10-28 17:35:43]  X:-0.53545666 Y:-8.32811 Z:0.5903972
【10-28 17:35:43]  X:-4.2506647 Y:-6.4765472 Z:-0.13446778
【10-28 17:35:43]  X:0.6750698 Y:-2.3086333 Z:0.6600169
【10-28 17:35:43]  X:5.7408276 Y:3.3844013 Z:-0.5317286
【10-28 17:35:43]  X:6.080806 Y:4.972451 Z:0.63597006
【10-28 17:35:44]  X:3.906106 Y:-2.0017395 Z:1.5142639
【10-28 17:35:44]  X:-0.30064106 Y:-8.432771 Z:-0.08446717
【10-28 17:35:44]  X:-3.8883762 Y:-6.75092 Z:-0.22913021
【10-28 17:35:44]  X:0.21232796 Y:-2.0624287 Z:-0.20110977
【10-28 17:35:44]  X:5.3086996 Y:2.3987198 Z:-0.28856802
【10-28 17:35:45]  X:6.026927 Y:5.1037145 Z:0.3375811
【10-28 17:35:45]  X:3.8880491 Y:-1.3909698 Z:0.9395865
【10-28 17:35:45]  X:-0.7798233 Y:-7.101923 Z:0.4910195
【10-28 17:35:45]  X:-3.2676983 Y:-4.0862064 Z:0.5459479
【10-28 17:35:45]  X:2.0409832 Y:-0.97766495 Z:-0.1180715
【10-28 17:35:46]  X:1.7228851 Y:-0.078948215 Z:-1.3272686
【10-28 17:35:46]  X:-0.95937824 Y:0.5205844 Z:-0.80083823
【10-28 17:35:46]  X:0.32986355 Y:0.19776112 Z:-0.9653692
【10-28 17:35:46]  X:-0.7403612 Y:-0.0513452 Z:-0.9877119
【10-28 17:35:46]  X:0.28112078 Y:-0.600875 Z:-0.16699553
【10-28 17:35:47]  X:-0.13680553 Y:0.09326929 Z:-0.31180143
【10-28 17:35:47]  X:-0.51050186 Y:0.91863954 Z:-0.5328541
